word,freq,log.freq,lemmafreq,log.lemmafreq,pos,syllable.count
veterán,1832,7.513163545234075,2842,7.952263308657046,NOUN,3
letelepedett,1832,7.513163545234075,1946,7.57353126274595,ADJ,5
helyesírás,1831,7.5126175446745105,4070,8.311398278436641,NOUN,4
jelkép,1831,7.5126175446745105,15131,9.62450089845157,NOUN,2
későbbre,1831,7.5126175446745105,1831,7.5126175446745105,ADV,3
nyomozati,1831,7.5126175446745105,1831,7.5126175446745105,ADJ,4
szivattyú,1830,7.512071245835466,4712,8.457867725331422,NOUN,3
továbbtanulás,1830,7.512071245835466,8073,8.996280439395015,NOUN,5
üdítő,1829,7.511524648390866,5920,8.68609172787805,NOUN,3
közjó,1829,7.511524648390866,3544,8.173011311724972,NOUN,2
természetellenes,1828,7.510977752014095,2495,7.822044008185619,ADJ,6
tisztviselő,1828,7.510977752014095,6426,8.768107539675803,NOUN,4
ilyen-olyan,1828,7.510977752014095,1832,7.513163545234075,ADJ,4
szelvény,1827,7.510430556378006,6085,8.713582005421628,NOUN,2
szalonna,1827,7.510430556378006,5030,8.523175263093785,NOUN,3
dízel,1827,7.510430556378006,2668,7.889084407035514,NOUN,2
igazságszolgáltatási,1826,7.509883061154913,1826,7.509883061154913,ADJ,8
cenzúra,1825,7.509335266016592,2690,7.897296472595885,NOUN,3
tanyai,1825,7.509335266016592,1854,7.5251007461258,ADJ,3
jóleső,1825,7.509335266016592,2297,7.739359202689098,ADJ,3
kapitányság,1825,7.509335266016592,3720,8.221478947267192,NOUN,4
jutalék,1825,7.509335266016592,5920,8.68609172787805,NOUN,3
gyűjtő,1824,7.508787170634276,4694,8.454040376410969,NOUN,2
széria,1824,7.508787170634276,3725,8.22282213081366,NOUN,3
felkészültség,1824,7.508787170634276,14065,9.551444720923957,NOUN,4
ruhás,1823,7.508238774678663,1906,7.552762084214147,ADJ,2
pokoli,1822,7.507690077819904,2168,7.681560362559537,ADJ,3
idény,1822,7.507690077819904,4673,8.449556542700426,NOUN,2
aránytalan,1822,7.507690077819904,4879,8.492695559815838,ADJ,4
eredményesség,1822,7.507690077819904,13427,9.505022884072709,NOUN,5
gitár,1822,7.507690077819904,5779,8.661985936317778,NOUN,2
nyirkos,1821,7.507141079727608,2033,7.617267813628347,ADJ,2
sár,1821,7.507141079727608,9156,9.122164681072457,NOUN,1
termesztett,1820,7.506591780070841,1836,7.515344571180436,ADJ,3
formula,1819,7.506042178518122,4768,8.469682208745185,NOUN,3
féreg,1819,7.506042178518122,4546,8.422003004412488,NOUN,2
tatár,1819,7.506042178518122,3548,8.17413934342947,NOUN,2
szikra,1819,7.506042178518122,4267,8.358666283188,NOUN,2
jubileum,1819,7.506042178518122,5323,8.579792333172758,NOUN,4
finnugor,1818,7.505492274737424,1957,7.579167967396076,ADJ,3
növénytermesztés,1818,7.505492274737424,4162,8.33375100695358,NOUN,5
rajzolt,1818,7.505492274737424,1833,7.513709247839705,ADJ,2
csontos,1817,7.504942068396171,1872,7.534762657037537,ADJ,2
játszma,1816,7.504391559161238,5314,8.57810012631976,NOUN,2
gigantikus,1816,7.504391559161238,1878,7.537962659768208,ADJ,4
utazó,1815,7.503840746698951,14133,9.556267767368151,NOUN,3
püspökség,1815,7.503840746698951,3448,8.145549631783584,NOUN,3
sakk,1815,7.503840746698951,3162,8.058960017769417,NOUN,1
díszlet,1814,7.503289630675082,5680,8.644706511715198,NOUN,2
tempó,1814,7.503289630675082,10980,9.3038307150635209,NOUN,2
tudatlanság,1814,7.503289630675082,4538,8.420241665339788,NOUN,4
asztma,1813,7.502738210754851,2776,7.9287663216266955,NOUN,2
ódon,1812,7.502186486602924,1865,7.5310163320779155,ADJ,2
fejű,1812,7.502186486602924,1934,7.56734567601324,ADJ,2
illatú,1812,7.502186486602924,1857,7.526717561352706,ADJ,3
pálinka,1812,7.502186486602924,5151,8.546946149565585,NOUN,3
zseni,1812,7.502186486602924,3214,8.075271546297458,NOUN,2
érseki,1811,7.501634457883413,1812,7.502186486602924,ADJ,3
igazgatóhelyettes,1811,7.501634457883413,4656,8.445911989411274,NOUN,7
bámulatos,1811,7.501634457883413,2399,7.782807262839695,ADJ,4
hangya,1810,7.501082124259871,4428,8.395703293828527,NOUN,2
csengő,1810,7.501082124259871,4503,8.412499120301572,NOUN,2
politológus,1809,7.500529485395295,2975,7.99799931797973,NOUN,5
itáliai,1809,7.500529485395295,1877,7.537430036586509,ADJ,5
meghallgatás,1809,7.500529485395295,13459,9.507403306233716,NOUN,4
áruló,1809,7.500529485395295,3948,8.280964400553373,ADJ,3
bosszú,1808,7.4999765409521215,8110,9.000853147109458,NOUN,2
rakás,1808,7.4999765409521215,2676,7.892078421248119,NOUN,2
körte,1808,7.4999765409521215,3373,8.12355783506165,NOUN,2
húszéves,1807,7.499423290592229,2606,7.8655717576847906,ADJ,3
órányi,1807,7.499423290592229,2104,7.651595573857601,ADJ,3
kötelezettségvállalás,1806,7.498869733976931,6220,8.735525185733225,NOUN,8
verses,1805,7.498315870766981,1813,7.502738210754851,ADJ,2
szakállas,1805,7.498315870766981,1937,7.5688956634069955,ADJ,3
rozsdás,1805,7.498315870766981,1937,7.5688956634069955,ADJ,2
védőoltás,1805,7.498315870766981,5424,8.598588829620232,NOUN,4
híg,1805,7.498315870766981,2283,7.733245646529795,ADJ,1
tüdő,1804,7.4977617006225685,7002,8.85395110151461,NOUN,2
kibocsátó,1803,7.497207223203318,3272,8.093156697722637,NOUN,4
foglalás,1803,7.497207223203318,6341,8.754791763700032,NOUN,3
horgász,1802,7.496652438168283,6016,8.702177865629675,NOUN,2
párolt,1802,7.496652438168283,1807,7.499423290592229,ADJ,2
ehető,1800,7.495541943884256,2079,7.639642287858013,ADJ,3
sokéves,1800,7.495541943884256,1801,7.496097345175956,ADJ,3
veszélytelen,1799,7.4949862339505335,3102,8.039802343736485,ADJ,4
korrupt,1799,7.4949862339505335,2822,7.945201132412759,ADJ,2
művelés,1799,7.4949862339505335,10153,9.225524507301223,NOUN,3
terrorista,1798,7.494430215031565,6386,8.761863373274727,ADJ,4
szemét,1797,7.493873886783559,12369,9.42294862137501,NOUN,2
koncepcionális,1796,7.493317248862145,2114,7.656337166430183,ADJ,6
bukott,1796,7.493317248862145,1913,7.556427969440253,ADJ,2
morál,1796,7.493317248862145,3025,8.014666370464942,NOUN,2
jóképű,1796,7.493317248862145,1889,7.543802867501509,ADJ,3
realizmus,1796,7.493317248862145,2918,7.978653729082731,NOUN,4
bizton,1795,7.492760300922379,1795,7.492760300922379,ADV,2
újítás,1795,7.492760300922379,7580,8.933268478636418,NOUN,3
előítélet,1794,7.492203042618741,13298,9.495368926962401,NOUN,5
áttörés,1794,7.492203042618741,5415,8.596928159435091,NOUN,3
tartalékos,1794,7.492203042618741,2293,7.737616282857904,ADJ,4
elmaradhatatlan,1794,7.492203042618741,1845,7.520234556474628,ADJ,6
fogyatékosság,1794,7.492203042618741,8752,9.077037524661762,NOUN,5
kutyus,1793,7.491645473605133,4375,8.383661798791715,NOUN,2
porcelán,1793,7.491645473605133,2919,7.978996370854115,NOUN,3
művésznő,1793,7.491645473605133,2776,7.9287663216266955,NOUN,3
alakulat,1793,7.491645473605133,6011,8.701346403039162,NOUN,4
illetőségű,1793,7.491645473605133,1848,7.521859252201629,ADJ,5
emberke,1793,7.491645473605133,3514,8.164510268747042,NOUN,3
tévés,1793,7.491645473605133,2408,7.786551806428712,ADJ,2
silány,1792,7.491087593534876,2317,7.748028524432376,ADJ,2
ragaszkodás,1792,7.491087593534876,4469,8.404919948933452,NOUN,4
menekült,1792,7.491087593534876,8087,8.998013113095823,NOUN,3
béna,1791,7.490529402060711,2913,7.976938756959434,ADJ,2
taxi,1790,7.489970898834801,4865,8.489821994620105,NOUN,2
natúr,1790,7.489970898834801,1837,7.515889085215125,NOUN,2
művészettörténész,1790,7.489970898834801,2600,7.8632667240095735,NOUN,6
szeles,1790,7.489970898834801,1921,7.560601162768557,ADJ,2
keretes,1790,7.489970898834801,1822,7.507690077819904,ADJ,3
tekercs,1790,7.489970898834801,5129,8.542665987389269,NOUN,2
fogadás,1789,7.489412083508719,17650,9.778491062361443,NOUN,3
kapaszkodó,1788,7.488852955733459,3530,8.169053149927343,ADJ,4
várandós,1788,7.488852955733459,2607,7.865955413933502,ADJ,3
zsinagóga,1788,7.488852955733459,4798,8.47595444339964,NOUN,4
tudatlan,1788,7.488852955733459,3214,8.075271546297458,ADJ,3
meder,1787,7.488293515159428,7856,8.969032850034301,NOUN,2
csavar,1787,7.488293515159428,8947,9.099073559547596,NOUN,2
vázlatos,1787,7.488293515159428,3121,8.045908742270779,ADJ,3
leányzó,1786,7.487733761436444,2323,7.750614732770409,NOUN,3
kéthetes,1786,7.487733761436444,1817,7.504942068396171,ADJ,3
fölöttébb,1786,7.487733761436444,1786,7.487733761436444,ADV,3
belgrádi,1786,7.487733761436444,1790,7.489970898834801,ADJ,3
vetés,1785,7.487173694213739,4954,8.507950610049305,NOUN,2
trükk,1785,7.487173694213739,8008,8.988196320995057,NOUN,1
százéves,1784,7.486613313139955,1840,7.517520850603031,ADJ,3
hangzatos,1784,7.486613313139955,1960,7.580699752224563,ADJ,3
ekképpen,1783,7.48605261786314,1783,7.48605261786314,ADV,3
féltékenység,1783,7.48605261786314,3589,8.185628891147607,NOUN,4
vallomás,1783,7.48605261786314,15082,9.621257258762592,NOUN,3
orvoslás,1782,7.485491608030754,7390,8.907883013942248,NOUN,3
szüret,1782,7.485491608030754,2928,7.982074875081202,NOUN,2
másodrendű,1782,7.485491608030754,2057,7.6290038896529575,ADJ,4
szakszolgálat,1781,7.484930283289661,4130,8.326032685955079,NOUN,4
kalcium,1781,7.484930283289661,2813,7.9420068084898565,NOUN,3
meglehetős,1781,7.484930283289661,1838,7.516433302915632,ADJ,4
jelenlevő,1781,7.484930283289661,3719,8.22121009392507,ADJ,4
csoportvezető,1780,7.484368643286131,3654,8.203577736937952,ADJ,5
szentségi,1780,7.484368643286131,1832,7.513163545234075,ADJ,3
Árpi,1780,7.484368643286131,2378,7.774015077250727,NOUN,2
bab,1779,7.483806687665835,3767,8.23403420769204,NOUN,1
ingó,1779,7.483806687665835,2035,7.618251097876695,NOUN,2
termálfürdő,1779,7.483806687665835,3027,8.01532730902172,NOUN,4
honatya,1779,7.483806687665835,3117,8.044626279767337,NOUN,3
fogorvos,1778,7.48324441607385,6282,8.745443680098592,NOUN,3
írásbeliség,1777,7.482681828154651,2542,7.8407064517494,NOUN,5
tisztított,1776,7.4821189235521155,1819,7.506042178518122,ADJ,3
hajlandóság,1776,7.4821189235521155,5278,8.57130251706327,NOUN,4
lyukas,1776,7.4821189235521155,1878,7.537962659768208,ADJ,2
bunkó,1775,7.4815557019095165,3742,8.227375506834035,ADJ,2
befolyásolható,1775,7.4815557019095165,2512,7.828834527588089,ADJ,6
szakadatlan,1774,7.480992162869525,1789,7.489412083508719,ADJ,4
csillagászat,1774,7.480992162869525,2630,7.874739125171811,NOUN,4
rangjelző,1774,7.480992162869525,1792,7.491087593534876,NOUN,3
mar,1772,7.4798641311650265,6825,8.82834762005316,NOUN,1
egyöntetű,1772,7.4798641311650265,4310,8.368693183097793,ADJ,4
faktor,1772,7.4798641311650265,4903,8.497602541651233,NOUN,2
sújtott,1772,7.4798641311650265,1857,7.526717561352706,ADJ,2
elnökhelyettes,1772,7.4798641311650265,5739,8.655040258108363,NOUN,5
tömörülés,1771,7.479299637782834,2853,7.9561263512135,NOUN,4
muszlim,1768,7.477604243197589,2838,7.950854857719988,ADJ,2
as,1768,7.477604243197589,2740,7.9157131993821155,NOUN,1
tűzálló,1767,7.4770384723196965,1914,7.5569505720129,ADJ,3
ezoterikus,1766,7.476472381163905,1935,7.5678626054638825,ADJ,5
magántulajdon,1766,7.476472381163905,5404,8.59489469908009,NOUN,5
zűrzavar,1766,7.476472381163905,4071,8.31164394850298,NOUN,3
ólom,1765,7.475905969367397,3086,8.034631032923107,NOUN,2
másnapi,1765,7.475905969367397,1772,7.4798641311650265,ADJ,3
kombi,1765,7.475905969367397,2495,7.822044008185619,NOUN,2
emléktábla,1765,7.475905969367397,5649,8.639233817325263,NOUN,4
modem,1765,7.475905969367397,4475,8.406261630708956,NOUN,2
frissítő,1765,7.475905969367397,2551,7.844240718141811,ADJ,3
nyomorúságos,1764,7.475339236566737,2090,7.644919344958857,ADJ,5
dorogi,1763,7.47477218239787,1770,7.478734825567875,ADJ,3
alkoholfogyasztás,1763,7.47477218239787,2806,7.939515260662406,NOUN,6
részecske,1763,7.47477218239787,8273,9.020752479190183,NOUN,3
kultikus,1763,7.47477218239787,1856,7.526178913346146,ADJ,3
szemináriumi,1762,7.474204806496124,1768,7.477604243197589,ADJ,6
inger,1762,7.474204806496124,6368,8.75904072752422,NOUN,2
fentről,1761,7.473637108496206,1761,7.473637108496206,ADV,2
bankszámla,1761,7.473637108496206,8296,9.023528749909364,NOUN,3
maradvány,1761,7.473637108496206,13134,9.482959566750917,NOUN,3
antropológia,1761,7.473637108496206,2432,7.796469243086058,NOUN,6
adottság,1760,7.473069088032197,31453,10.35624964708645,NOUN,3
távbeszélő,1760,7.473069088032197,1930,7.5652752818989315,ADJ,4
fényképezés,1760,7.473069088032197,3193,8.068716192714781,NOUN,4
billentyűzet,1760,7.473069088032197,4345,8.376781037699493,NOUN,4
bejövő,1760,7.473069088032197,1829,7.511524648390866,ADJ,3
utód,1759,7.472500744737558,19942,9.900583339388739,NOUN,2
tört,1759,7.472500744737558,2829,7.947678571301568,ADJ,1
hossz,1758,7.471932078245122,24254,10.096336831216737,NOUN,1
hajlékony,1758,7.471932078245122,2222,7.706162970199576,ADJ,3
fillér,1758,7.471932078245122,7525,8.925986089617076,NOUN,2
kavics,1758,7.471932078245122,4867,8.490233009833455,NOUN,2
unalom,1757,7.471363088187097,4706,8.456593569287309,NOUN,3
gépezet,1757,7.471363088187097,4005,8.29529885950246,NOUN,3
tűzijáték,1757,7.471363088187097,3265,8.09101504171053,NOUN,4
elsős,1755,7.470224135899966,3584,8.18423477409482,NOUN,2
aranyozott,1755,7.470224135899966,1782,7.485491608030754,ADJ,4
ellenszavazat,1755,7.470224135899966,2410,7.787382026484701,NOUN,5
fogyasztóvédelem,1755,7.470224135899966,9979,9.208238163884312,NOUN,6
anonim,1755,7.470224135899966,1792,7.491087593534876,ADJ,3
titkárnő,1754,7.469654172932128,4472,8.405591014834934,NOUN,3
tárgyév,1754,7.469654172932128,8466,9.04381342108087,NOUN,2
piacképes,1754,7.469654172932128,2573,7.8528278122817445,ADJ,4
testnevelő,1753,7.469083884921234,2851,7.955425088912672,ADJ,4
bárhová,1753,7.469083884921234,1753,7.469083884921234,ADV,3
pályamű,1752,7.468513271496337,5714,8.65067458279072,NOUN,3
kutyás,1752,7.468513271496337,2536,7.8383433155571165,ADJ,2
kereskedés,1752,7.468513271496337,5565,8.624252263709645,NOUN,4
dél-amerikai,1752,7.468513271496337,1773,7.480428306074208,ADJ,6
bizonyosság,1751,7.467942332285852,6608,8.796036315200814,NOUN,4
banán,1751,7.467942332285852,3735,8.225503097566918,NOUN,2
kérdező,1751,7.467942332285852,7328,8.899457906353966,NOUN,3
szenzációs,1751,7.467942332285852,2176,7.685243607975833,ADJ,4
frankfurti,1750,7.4673710669175595,1765,7.475905969367397,ADJ,3
közvilágítás,1750,7.4673710669175595,3958,8.28349412616251,NOUN,5
premier,1749,7.466799475018602,3544,8.173011311724972,NOUN,3
vasutas,1749,7.466799475018602,5034,8.523970175695261,NOUN,3
tisztátalan,1749,7.466799475018602,3651,8.202756381655638,ADJ,4
számvitel,1748,7.466227556215481,19313,9.8685337232726,NOUN,3
égetett,1748,7.466227556215481,1755,7.470224135899966,ADJ,3
jelzésű,1747,7.465655310134056,1776,7.4821189235521155,ADJ,3
horizont,1746,7.465082736399547,5079,8.532869670801245,NOUN,3
látomás,1746,7.465082736399547,7289,8.894121641382213,NOUN,3
sorsdöntő,1746,7.465082736399547,1921,7.560601162768557,ADJ,3
gyümölcsös,1745,7.4645098346365275,3455,8.14757773620177,ADJ,3
ötös,1745,7.4645098346365275,3376,8.124446855715847,NOUN,2
kohézió,1745,7.4645098346365275,6686,8.807771066980044,NOUN,4
juh,1745,7.4645098346365275,7287,8.893847217670283,NOUN,1
felfüggesztés,1744,7.463936604468925,7790,8.960596138864794,NOUN,4
kimondhatatlan,1744,7.463936604468925,2624,7.8724551500639794,ADJ,5
Értéktőzsde,1744,7.463936604468925,2555,7.845807502637805,NOUN,4
magassági,1743,7.463363045520021,1754,7.469654172932128,ADJ,4
életév,1743,7.463363045520021,10757,9.283311984432006,NOUN,3
lényegileg,1743,7.463363045520021,1743,7.463363045520021,ADV,4
programozó,1742,7.462789157412448,4689,8.452974619089586,NOUN,4
mentalitás,1742,7.462789157412448,5505,8.61341204915678,NOUN,4
menstruáció,1742,7.462789157412448,4453,8.401333305321703,NOUN,5
időleges,1742,7.462789157412448,3677,8.209852481301272,ADJ,4
mérföldkő,1742,7.462789157412448,3685,8.212025804623437,NOUN,3
módosítatlan,1741,7.462214939768189,1752,7.468513271496337,ADJ,5
könnyes,1740,7.461640392208575,1907,7.553286605600419,ADJ,2
kijelző,1739,7.461065514354283,5238,8.563695025067657,NOUN,3
rivális,1739,7.461065514354283,4347,8.377241230988792,ADJ,3
mindörökre,1739,7.461065514354283,1739,7.461065514354283,ADV,4
sokaság,1738,7.460490305825338,11829,9.378309422545737,NOUN,3
romlás,1738,7.460490305825338,10539,9.262837940933936,NOUN,2
kurva,1737,7.459914766241105,6011,8.701346403039162,NOUN,2
hüvely,1737,7.459914766241105,6435,8.769507120030227,NOUN,2
részvényes,1736,7.459338895220296,6422,8.76748487464946,NOUN,3
járt,1736,7.459338895220296,2145,7.6708948313621175,ADJ,1
poén,1735,7.45876269238096,6614,8.796943893541737,NOUN,2
váz,1735,7.45876269238096,5983,8.696677393390031,NOUN,1
légkondicionált,1733,7.457609289715606,2000,7.600902459542082,ADJ,6
izé,1733,7.457609289715606,2986,8.001689978099135,NOUN,2
könyvkiadás,1733,7.457609289715606,3041,8.019941687677365,NOUN,4
színtelen,1733,7.457609289715606,2083,7.641564441260972,ADJ,3
anatómiai,1733,7.457609289715606,1737,7.459914766241105,ADJ,6
időrendi,1732,7.4570320891223805,1822,7.507690077819904,ADJ,4
csongrádi,1731,7.456454555176209,1750,7.4673710669175595,ADJ,3
aratás,1731,7.456454555176209,3314,8.105911197986508,NOUN,3
világnap,1730,7.455876687491824,6159,8.725669705687043,NOUN,3
diétás,1730,7.455876687491824,1821,7.507141079727608,NOUN,3
javított,1730,7.455876687491824,1801,7.496097345175956,ADJ,3
lakóépület,1729,7.455298485683291,5638,8.637284671674058,NOUN,5
bűntudat,1729,7.455298485683291,4204,8.343791731996841,NOUN,3
lakásépítés,1729,7.455298485683291,6392,8.76280248744611,NOUN,5
akármelyik,1728,7.454719949364001,1995,7.598399329323964,ADJ,4
elégedetlenség,1727,7.454141078146678,4141,8.328692583545568,NOUN,6
elrendezés,1727,7.454141078146678,9151,9.121618441915379,NOUN,4
életpálya,1727,7.454141078146678,4485,8.408493774492896,NOUN,4
szerencsétlenség,1726,7.453561871643373,4305,8.367532416861831,NOUN,5
előadói,1726,7.453561871643373,1734,7.458186157340487,ADJ,5
belgyógyászati,1725,7.45298232946546,1726,7.453561871643373,ADJ,5
felszabadító,1725,7.45298232946546,2164,7.679713639966372,ADJ,5
széndioxid,1725,7.45298232946546,2589,7.859026979751538,NOUN,4
veréb,1724,7.452402451223638,3366,8.121480374750751,NOUN,2
helyközi,1724,7.452402451223638,1736,7.459338895220296,ADJ,3
összetétel,1724,7.452402451223638,25551,10.14843173380919,NOUN,4
szisztéma,1724,7.452402451223638,3662,8.205764725234456,NOUN,3
szikes,1722,7.451241684987676,2204,7.698029170272805,ADJ,2
felfoghatatlan,1720,7.450079569807499,2235,7.711996507047669,ADJ,5
gödör,1720,7.450079569807499,6816,8.827028068509152,NOUN,2
megérett,1719,7.449498005382849,1727,7.454141078146678,ADJ,3
búvár,1717,7.448333860897476,3743,8.22764270790443,NOUN,2
színfolt,1717,7.448333860897476,3730,8.224163512637862,NOUN,2
érzéketlen,1716,7.447751280047908,2744,7.917171988845776,ADJ,4
erőd,1715,7.44716835960004,3931,8.27664912542186,NOUN,2
selymes,1715,7.44716835960004,2145,7.6708948313621175,ADJ,2
földszintes,1715,7.44716835960004,1761,7.473637108496206,ADJ,3
színművész,1713,7.44600149832412,2598,7.862497197230545,NOUN,3
királykisasszony,1712,7.445417556701687,2812,7.941651252930556,NOUN,5
kultusz,1712,7.445417556701687,5502,8.61286694148452,NOUN,2
gyönyör,1712,7.445417556701687,5743,8.655737000864297,NOUN,2
színjátszás,1711,7.444833273892193,2728,7.911324018963353,NOUN,3
látnivaló,1711,7.444833273892193,8321,9.02653771890043,NOUN,4
farmer,1711,7.444833273892193,4325,8.37216741936598,NOUN,2
vagyontárgy,1710,7.444248649496705,6493,8.778479952508487,NOUN,3
sötétzöld,1709,7.443663683115591,1906,7.552762084214147,ADJ,3
gyér,1708,7.443078374348516,2559,7.847371836159788,ADJ,1
legelő,1708,7.443078374348516,6844,8.831127635012084,NOUN,3
érzékelés,1707,7.442492722794441,6172,8.72777821348305,NOUN,4
veszedelem,1706,7.441906728051625,4835,8.483636407887394,NOUN,4
komikus,1706,7.441906728051625,2262,7.724004656676065,ADJ,3
alakzat,1706,7.441906728051625,7089,8.866299565855018,NOUN,3
befolyásos,1706,7.441906728051625,2448,7.803026643632217,ADJ,4
lebonyolított,1706,7.441906728051625,1713,7.44600149832412,ADJ,5
vizű,1705,7.4413203897176174,1709,7.443663683115591,ADJ,2
hivatalnok,1703,7.440146680662688,5132,8.543250725735527,NOUN,4
fiskális,1703,7.440146680662688,1766,7.476472381163905,NOUN,3
babona,1702,7.43955930913332,3211,8.074337694089515,NOUN,3
különbözet,1702,7.43955930913332,6042,8.706490361946617,NOUN,4
centrális,1702,7.43955930913332,1801,7.496097345175956,ADJ,3
sokk,1701,7.438971592395862,3870,8.261009786023827,NOUN,1
dobogó,1701,7.438971592395862,5402,8.59452453435256,NOUN,3
kétértelmű,1700,7.438383530044307,1892,7.545389749611823,ADJ,4
szaktudás,1699,7.4377951216719325,5714,8.65067458279072,NOUN,3
csontritkulás,1698,7.437206366871292,2555,7.845807502637805,NOUN,4
erotika,1698,7.437206366871292,2581,7.855932199718614,NOUN,4
íratlan,1698,7.437206366871292,1754,7.469654172932128,ADJ,3
akvárium,1698,7.437206366871292,4303,8.3670677328386,NOUN,4
germán,1697,7.436617265234227,2203,7.697575346802343,ADJ,2
műtrágya,1697,7.436617265234227,4376,8.383890344101816,NOUN,3
hasonlat,1696,7.4360278163518485,5611,8.632484235750972,NOUN,3
zárás,1696,7.4360278163518485,7763,8.95712413640568,NOUN,2
mentelmi,1696,7.4360278163518485,1696,7.4360278163518485,ADJ,3
kooperáció,1695,7.43543801981455,4430,8.39615486303918,NOUN,6
véleménycsere,1695,7.43543801981455,2236,7.71244383427499,NOUN,5
ügyvivő,1694,7.434847875211999,7129,8.871926251117628,ADJ,3
befogadás,1694,7.434847875211999,14173,9.559094025166905,NOUN,4
kirekesztő,1694,7.434847875211999,1956,7.578656850594762,ADJ,4
konjunktúra,1694,7.434847875211999,2381,7.7752758464868625,NOUN,4
hűs,1692,7.433666540166168,1963,7.5822291942764615,ADJ,1
narancssárga,1692,7.433666540166168,1966,7.583756300707112,ADJ,4
kolbász,1692,7.433666540166168,4487,8.408939605975984,NOUN,2
mesebeli,1691,7.43307534889858,1759,7.472500744737558,ADJ,4
beszélő,1690,7.432483807917119,10506,9.259701801513907,NOUN,3
klassz,1690,7.432483807917119,1985,7.59337419312129,ADJ,1
tisztára,1690,7.432483807917119,1690,7.432483807917119,ADV,3
matt,1690,7.432483807917119,2494,7.821643126239982,ADJ,1
vonuló,1690,7.432483807917119,2193,7.693025748417888,ADJ,3
idült,1689,7.4318919168078,1771,7.479299637782834,ADJ,2
fürge,1688,7.431299675155903,2722,7.909122183211411,ADJ,2
kivont,1687,7.430707082545968,1698,7.437206366871292,ADJ,2
taktika,1687,7.430707082545968,5659,8.641002477142523,NOUN,3
állatvédelem,1686,7.430114138561801,6287,8.74623928838306,NOUN,5
ismeretterjesztés,1686,7.430114138561801,2882,7.966239776559467,NOUN,6
erőtlen,1685,7.429520842786462,3731,8.224431573221159,ADJ,3
leküzdhetetlen,1685,7.429520842786462,1806,7.498869733976931,ADJ,5
istenség,1684,7.428927194802272,3844,8.254268770090183,NOUN,3
orális,1684,7.428927194802272,1959,7.580189417944541,ADJ,3
sárgás,1684,7.428927194802272,1901,7.550135342488429,ADJ,2
kőkemény,1684,7.428927194802272,2208,7.699842407396986,ADJ,3
butaság,1682,7.427738840532894,3790,8.240121298076472,NOUN,3
fiziológiai,1682,7.427738840532894,1686,7.430114138561801,ADJ,7
kölcsönhatás,1682,7.427738840532894,8942,9.098514556793926,NOUN,4
habozás,1681,7.427144133408616,1853,7.52456122628536,NOUN,3
körúti,1680,7.426549072397305,1688,7.431299675155903,ADJ,3
vizelet,1680,7.426549072397305,3993,8.292298107063221,NOUN,3
jobbra-balra,1680,7.426549072397305,1680,7.426549072397305,ADV,4
hegedű,1679,7.425953657077541,5955,8.691986481789401,NOUN,3
államközi,1679,7.425953657077541,1680,7.426549072397305,ADJ,4
ásványvíz,1678,7.425357887027151,4340,8.375629627094451,NOUN,3
közérdek,1677,7.424761761823209,3882,8.264105763728956,NOUN,3
vértanú,1676,7.424165281042028,5065,8.530109416682784,NOUN,3
apránként,1676,7.424165281042028,1676,7.424165281042028,ADV,3
önbizalom,1676,7.424165281042028,7186,8.879889967673464,NOUN,4
rangsor,1676,7.424165281042028,6448,8.771525284186465,NOUN,2
anyatej,1676,7.424165281042028,4048,8.305978210967302,NOUN,3
kitöltés,1675,7.423568444259167,19381,9.872048483700748,NOUN,3
évszak,1675,7.423568444259167,9833,9.193499354780156,NOUN,2
terminál,1675,7.423568444259167,4903,8.497602541651233,NOUN,3
mennyezet,1674,7.422971251049421,5807,8.66681936537205,NOUN,3
előrehaladott,1674,7.422971251049421,2206,7.698936199813447,ADJ,6
orosházi,1673,7.422373700986824,1679,7.425953657077541,ADJ,4
bemutatás,1673,7.422373700986824,50089,10.821556702087694,NOUN,4
természetfölötti,1673,7.422373700986824,1861,7.528869256642251,ADJ,6
kacsa,1672,7.421775793644647,3351,8.11701408773731,NOUN,2
üveges,1672,7.421775793644647,2947,7.988542982737695,ADJ,3
élvezhető,1672,7.421775793644647,2528,7.8351837552667485,ADJ,4
sértés,1672,7.421775793644647,3552,8.17526610411206,NOUN,2
ateista,1671,7.421177528595393,3994,8.29254851397576,ADJ,4
mandátum,1670,7.4205789054108005,12355,9.42181611842271,NOUN,3
érdekeltség,1670,7.4205789054108005,10887,9.29532469588118,NOUN,4
konkurens,1669,7.419979923661835,3254,8.087640287778983,ADJ,3
erkölcsös,1669,7.419979923661835,2773,7.927685045615778,ADJ,3
potenciál,1668,7.419380582918692,4873,8.491465042843506,NOUN,4
állású,1668,7.419380582918692,1695,7.43543801981455,ADJ,3
életút,1667,7.418780882750794,7504,8.92319149068606,NOUN,3
egyidős,1667,7.418780882750794,1963,7.5822291942764615,ADJ,3
fosszilis,1667,7.418780882750794,1670,7.4205789054108005,ADJ,3
bar,1666,7.418180822726788,1848,7.521859252201629,NOUN,1
régmúlt,1666,7.418180822726788,2625,7.872836175025724,ADJ,2
kimeneti,1666,7.418180822726788,1670,7.4205789054108005,ADJ,4
észt,1665,7.417580402414544,3586,8.184792654165078,NOUN,1
tápanyag,1665,7.417580402414544,7108,8.868976189274543,NOUN,3
egyszer-kétszer,1665,7.417580402414544,1665,7.417580402414544,ADV,4
